ID,commentText
20511,I'm Australian I wanted to play with a anal prob our government are just assholes
20512,"The behavioral issue claims are SOOOOOOOOOO infuriating. I mean people are saying that games like Battlefield, Dead Space and Just Cause to be the cause of horrible, traumatizing events, when really it's just lack of attention, mental problems, or other things wrong with their brains! we're not the ones to blame!"
20513,I specifically remember walking into my local Australian game store and seeing SR4 on the shelf rated R18+
20514,COD lets you be a terrorist throughout the entire modern series. The no Russian mission is just one example. And how is Doom Satanic? You KILL demons in that franchise!
20515,Its funny how FOX News is the only one that cares lol
20516,"The thing that makes me the most angry is that the news negatively talks about these games with no prior knowledge, other than what they were told, and for example, a game in which the main character is forced to kill to stay alive (Saw, Silent Hill, Resident Evil, etc.) can be misconstrued as ""Meaningless Violence"" when in fact these games were meant to tell a story, or in fact, to give an alternate scenario to everyday life, and it's not like people use games to plan attacks or anything, who in their right mind would base an attack on something like GTA? I mean honestly, unless it's the kind of person that thinks cheat codes work in real life, I see no mortar in any case against video games. as for the war game about fallujah, I can see what they mean about the message not being clear, but then again, if they had made the game single player and only used it to tell the story, it would be no worse than the History channel game about World war I."
20517,"Hate when people target random subjects like this. Whether it's games, music or even something natural like sex there's always somebody there. Don't like violent games? Don't play them. Don't like some types of music? Don't listen to it. Don't like sex? Don't have it. Don't like your rights been taken away? Don't try to take ours away.
</rant>"
20518,I love gta San addreas
20519,3.21 can go fuck himself. As an Australian all I can say is you're a useless softcock.
20520,Don't start with gta v or GTA iv or San Andreas
20521,"lol, I love that News Heading: ""SE""XBOX?"
20522,I'm waiting on a game to feature 9/11 as an opening so people could really lose their shit.
20523,OMG Yogscast Kim is on here lol your advertising other youtube channles
20524,"I laugh when they blame shit on games or movies. It's just funny seeing older people lose their shit about it. ""I blame Tarantino for the school shootings after they said the shooter saw Reservoir Dogs"" or ""I blame Mass Effect for teenagers popping out babies"" or ""I blame Stephen King for the serial killer that killed kids on camp"". No. Stop. People are fucking idiots and are violent by nature, movies, games and books comment on society. It's not their fault that there are mentally challenged people in the world. It's not their fault that because there is religion in the world we have wars. IT'S NOT THEIR FUCKING FAULT! ESPECIALLY WHEN ""THEY"" - YES, THE FUCKING GAMES WE PLAY AND MOVIES WE WATCH AND BOOKS WE READ - ARE BASED OFF OF THE REAL LIFE PSYCHOTICS AND MISHAPS OF OUR WORLD. So yeah. Fuck you, you miserable old bastards that can't find a valid excuse."
