ID,Comment,Label
4387,"I played Minecraft for 3 hours and i'm now a survival specialist trained in bashing a tree to make a house. I have killed over 300 animals and built fortresses with my bare hands. I have slain over 7 ender dragons and mined over 23 blocks of obsidian with a carrot. Some say this is not possible, but with games like this rewiring my brain to not feel pain so i can bash a tree until my hand becomes a watermelon, its possible. The dangers of video games are real.",0
4388,News Logic: Gamers = Psychopaths,0
4389,"More People buying guns
News Nibbas: Lets blame the games
Shooting happens
News Nibbas: Lets blame the games
Something with guns happening
News Nibbas: :)))))))))))))))))))))))))) ..... L E T 'S  B L A M E  T H E  G A M E S",0
4390,"Okay one it isnt the games fault it is the parents they are taking little responsibility to actually raise their child cause a child plays a video game and the parents dont tell them that is wrong so the child grows up thinking killing is fine and the news obviously wont blame bad school environments even though that might be some of the case cause we are influenced by who we are around and if they do something bad we are more likely to do it plus, they used to blame comic books too. So not much new here.",0
4391,I can't watch more of this things I well go back watch lazerbeam playing play ground,0
4392,"Trumps right, we shouldn't be exposing kids to things like trump. He's horrifying.",0
4393,Ummm dident the president say if i get elected i will make sure that mw2 gets remastered? I smell bullshit,0
4394,>ben shapiro,0
4395,laura ingram is an idiot but then again she never played a game in her life,0
4396,Short answer: no.,0
4397,Alright listen to what I say here. Video games DON'T cause violence. We play them a lot because they are fun. It doesn't make us violent. You say there is evidence and proof they cause violence? Show me. No don't change the subject. Show me the proof.,1
4398,"But... 
FORTNITE",0
4399,No what a load of shit I play video games not once have I gone out and killed anyone or attacked anyone,0
4400,What an Idiot......There is a reason why PEGI 18 is printed on all of these games. They are just not ment to be played by kids. We have this stupid discussion also every once in a while in my country. People always condemn what they don't understand. Millions play these games every day all over the world and nothing happends..... They don't get that something else has to be wrong with these guys in the first place befor they do s**t like that.,0
4401,I played Mario a lot as a kid. Am I an Italian plumber who steps on potato looking monsters until money falls out of their crushed skull? Oh wait it's just military shooter games that are the problem,0
4402,ben shapiro for president,0
4403,"So if COD makes people turn into serial killers, then why am I not killing dragons with diamond swords.",0
4404,"i play last of us: dosent make me a stealf god.
i play god of war: dosent make me a god.
i play fortine: dosent make me a pro defualt dancer.
so wtf does games make me a school shooter.
also this interview is full of comleate lies. she even said she dosent play those games, so how can she tell us what is super gory.",0
4405,If only there was a rage restriction,0
4406,I so sad we smart people will never be retarded Fox news,0
4407,I wish they just stop talking about them,0
4408,It depends on how there parents raseing them,0
4409,No there not there 100000000% not,0
4410,This bullshit is still going on and trump is not the best for this subject,0
4411,"Its funny how on this one issue the libertards and conservatards are actually in agreement.  However, the one thing these nay sayers do share in common is that they are a bunch of old farts who never grew up playing video games.  Its why they are able to make retarded comments without realizing their own stupidity.",0
4412,"played roblox then stabbed my cat, ban video gaymes",0
4413,Great way to have BIG government wouldn't you say? These games have NOTHING to do with gun violence. Psycho people with easy access to guns are violent. MILLIONS!!!! play these video games and have zero inclination to harm other human beings. YOUR opinion is NOT FACT and has ZERO Scientific backing.,0
4414,"Yeah sure every single time I play violent video game I get the urge to pick up the nearest gun and shoot people 
Like are you serious though? Video games are played so much around the world but other countries don't have as much mass shooting as America think about it before you assume",0
4415,"Lmao could make a meme out of this ""i know some of the things he is watching""  ""A L I A  E A R  R A P E""",0
4416,Yeah bullshit.,0
4417,If the world was like the way they were explaining things in this news report everyone would be dead by now,0
4418,Ben shapario to the rescue,0
4419,I haz autizim,0
4420,"Oh man how love how stupid these people on fox news are, just ridiculous. Does someone still believe that theyre actually for small government? They are only when it suits them.",0
4421,What is wrong with that guy's mouth?,0
4422,"Its the people, not the video games, not the gun. Final.
Edit: Though I do agree, it depends on the parenting. There should be a limit on how much a kid can play.",0
4423,Game of Thrones made me train dragons and decapitate people from horseback too,0
4424,"If your child is being influenced by violence in a video game, THEY SHOULD NOT BE PLAYING THE VIDEO GAME.",0
4425,Don't banned every games like parent and I am justice,0
4426,fake I will play fortnight then it been banned then I rage this news is fakkkeeeee,0
4427,no they arent,0
4428,Conservatives claim to be the champions of freedom but theyre really not.,0
4429,"Those every body u watch a Lexus commercial buy a Lexus? 
No but some those.",0
4430,This is the best deflection from talking about guns ever,0
4431,"We can't regulate guns because that infringes on the Second Amendment. We should regulate video games, which infringes on the First Amendment.",0
4432,"""Mom i played mario kart.""
""Wow. Did you have fun?""
""Yes""
""What did you do?""
""Ram everyone off a cliff.""",0
4433,Linking video games to gun violence pisses people off from both sides.,0
4434,"Parents should be in charge of what their kids play, not the government.",0
4435,They probably make Marines play Mario Kart to help them become more aggressive,0
4436,"I used to be okay with Fox 5, but THIS is the bane of my existence. More anti-video game protests from old ppl? SERIOUSLY? You can never take video games from me. By the way I came for da dislikes.",0
